,Cena,Približno,Neto cena,DDV,Bivalna površina,Vrsta stanovanja,Leto izgradnje,Vrsta ponudbe,Lokacija,Umeščenost stanovanja,Nadstropje,Skupno število nadstropij v stavbi,Leto zadnje prenove,Balkon / terasa / atrij,Zunanje površine in oprema,Vrsta cene,Oglas je objavljen,Do poteka še,Oglas je prikazan,Link,Šifra oglasa,Opremljenost in stanje,Število parkirnih mest,Možnost menjave,Neto površina,Energetski razred,Interna številka oglasa,type,Število sob,Število nadstropij,Vrsta hiše (gradnja),Vrsta hiše,Površina parcele
1835,135.000 €,,,,,,1968.0,Prodam,"Koroška, Dravograd, Dravograd",,,,,,Vrt/dvorišče,Skupna cena,01.05.2022. ob 04:02,do prodaje,2186 -krat,https://www.bolha.com/nepremicnine/hisa-dvojcek-soncni-lokaciji-oglas-9363058,9363058,,,,,,490271003-327,house,4,,,Samostojna,
1836,136.000 €,,,,,,1780.0,Prodam,"Primorsko-notranjska, Ilirska Bistrica, Ilirska Bistrica",,,,,,Vrt/dvorišče,Skupna cena,29.04.2022. ob 00:12,do prodaje,1210 -krat,https://www.bolha.com/nepremicnine/hrusica-pri-podgradu-prodamo-stanovanjsko-hiso-oglas-9354150,9354150,,,,,EI ni potrebna (334. člen EZ-1),490111028-30,house,6,Enonadstropna,,Samostojna,
1837,699.000 €,,,,"141,70 m²",,2001.0,Prodam,"Podravska, Maribor, Pobrežje",,,,,Terasa,Vrt/dvorišče,Skupna cena,28.04.2022. ob 15:11,do prodaje,1303 -krat,https://www.bolha.com/nepremicnine/maribor-pobrezje-hisa-samostojna-prodaja-oglas-9352620,9352620,,brez pripadajočega parkirišča,Menjava za drugo nepremičnino ni možna,"254,40 m²",,100120-169,house,9,,,Samostojna,"931,00 m²"
1838,239.000 €,,,,"300,00 m²",,1990.0,Prodam,"Podravska, Lenart v Slovenskih goricah, Lenart v Slovenskih goricah",,,,2008.0,,,Skupna cena,28.04.2022. ob 00:20,do prodaje,1872 -krat,https://www.bolha.com/nepremicnine/prodaja-hisa-samostojna-podravska-lenart-lenart-v-slov-goricah-oglas-9348976,9348976,,3,,"300,00 m²",,PH4647636MR-1,house,5,,"Zidana hiša (beton, opeka)",Samostojna,"703,00 m²"
1839,229.700 €,,,,,,2012.0,Prodam,"Savinjska, Podčetrtek, Pristava pri Mestinju",,,,,,Vrt/dvorišče,Skupna cena,28.04.2022. ob 00:12,do prodaje,1300 -krat,https://www.bolha.com/nepremicnine/novejsa-se-nevseljena-hisa-blizina-podcetrtka-oglas-9348716,9348716,,,,,,490281022-188,house,6,,,Samostojna,
1840,585.000 €,,,,"331,00 m²",,2021.0,Prodam,"Obalno-kraška, Piran, Parecag",,,,,,,Skupna cena,27.04.2022. ob 00:20,do prodaje,746 -krat,https://www.bolha.com/nepremicnine/prodaja-hisa-samostojna-juzna-primorska-piran-pirano-parecag-oglas-9341557,9341557,,,,"331,00 m²",,PH22901266859137GK,house,5,,"Zidana hiša (beton, opeka)",Samostojna,"1.128,00 m²"
1841,298.000 €,,,,"114,00 m²",,2022.0,Prodam,"Gorenjska, Kranj, Hrastje",,,,,,,Skupna cena,26.04.2022. ob 13:59,do prodaje,514 -krat,https://www.bolha.com/nepremicnine/lokacija-hise-hrastje-114.00-m2-oglas-9339729,9339729,,,,,,H-93/2022-B,house,,,,Dvojček,"280,00 m²"
1842,288.000 €,,,,"114,00 m²",,2022.0,Prodam,"Gorenjska, Kranj, Hrastje",,,,,,,Skupna cena,26.04.2022. ob 13:56,do prodaje,573 -krat,https://www.bolha.com/nepremicnine/lokacija-hise-hrastje-114.00-m2-oglas-9339721,9339721,,,,,,H-93/2022-A,house,,,,Dvojček,"260,00 m²"
1843,315.000 €,,,,"135,00 m²",,2022.0,Prodam,"Gorenjska, Kranj, Hrastje",,,,,,,Skupna cena,26.04.2022. ob 13:53,do prodaje,376 -krat,https://www.bolha.com/nepremicnine/lokacija-hise-hrastje-135.00-m2-oglas-9339711,9339711,,,,,,S-93/2022-C,house,,,,Samostojna,"400,00 m²"
1844,130.000 €,,,,"74,00 m²",,1892.0,Prodam,"Podravska, Maribor okolica, Pekre",,,,2006.0,,"Vrt/dvorišče, Lopa za shranjevanje",Skupna cena,22.04.2022. ob 18:05,do prodaje,4399 -krat,https://www.bolha.com/nepremicnine/prodamo-manjso-vrstno-pritlicno-hiso-oglas-8898735,8898735,Popolnoma opremljeno,1,,"70,00 m²",,,house,3,Pritlična,"Zidana hiša (beton, opeka)",Vrstna,
1845,185.000 €,,,,"81,00 m²",,2010.0,Prodam,"Obalno-kraška, Koper, Cerej",,,,,,,Skupna cena,22.04.2022. ob 00:21,do prodaje,2079 -krat,https://www.bolha.com/nepremicnine/prodaja-hisa-samostojna-juzna-primorska-koper-capodistria-cerej-oglas-9314422,9314422,,,,"81,00 m²",,PH22901266859124KM,house,5,,"Zidana hiša (beton, opeka)",,"56,00 m²"
1846,380.000 €,,,,"320,00 m²",,2006.0,Prodam,"Savinjska, Braslovče, Parižlje",,,,,,,Skupna cena,21.04.2022. ob 13:55,do prodaje,619 -krat,https://www.bolha.com/nepremicnine/hisa-samostojna-braslovce-parizlje-320-m2-oglas-9312852,9312852,,,,,,,house,,,,,"1.746,00 m²"
1847,39.700 €,,,,,,1967.0,Prodam,"Savinjska, Šentjur, Loka pri Žusmu",,,,,,,Skupna cena,21.04.2022. ob 00:13,do prodaje,4103 -krat,https://www.bolha.com/nepremicnine/manjsa-hisa-ter-posestvo-jasi-gozda-oglas-9309306,9309306,,,,,,490281022-187,house,2,,,Samostojna,
1848,339.000 €,,,,,,1995.0,Prodam,"Goriška, Ajdovščina, Ajdovščina",,,,,,,Skupna cena,20.04.2022. ob 00:13,do prodaje,1142 -krat,https://www.bolha.com/nepremicnine/elegantna-hisa-z-vecjo-zelenico-v-mirnem-okolju-oglas-9304091,9304091,,,,,,490281026-166,house,7,,,Samostojna,
1849,159.500 €,,,,"53,00 m²",,1997.0,Prodam,"Podravska, Kidričevo, Lovrenc na Dravskem polju",,,,,Terasa,,Skupna cena,19.04.2022. ob 15:11,do prodaje,1344 -krat,https://www.bolha.com/nepremicnine/kidricevo-lovrenc-dravskem-polju-hisa-samostojna-prodaja-oglas-9302160,9302160,Neopremljeno,brez pripadajočega parkirišča,Menjava za drugo nepremičnino ni možna,"258,45 m²",,100181-220,house,,,,Samostojna,"1.858,00 m²"
1850,119.200 €,,,,"53,00 m²",,1997.0,Prodam,"Podravska, Kidričevo, Lovrenc na Dravskem polju",,,,,Terasa,,Skupna cena,19.04.2022. ob 15:11,do prodaje,2017 -krat,https://www.bolha.com/nepremicnine/kidricevo-lovrenc-dravskem-polju-hisa-samostojna-prodaja-oglas-9302159,9302159,Neopremljeno,brez pripadajočega parkirišča,Menjava za drugo nepremičnino ni možna,"258,45 m²",,100181-219,house,,,,Samostojna,"1.052,00 m²"
1851,1.090.000 €,,,,"414,60 m²",,2008.0,Prodam,"Koroška, Prevalje, Prevalje",,,,,"Balkon, Atrij, Terasa",Vrt/dvorišče,Skupna cena,19.04.2022. ob 00:15,do prodaje,3446 -krat,https://www.bolha.com/nepremicnine/prevalje-hisa-samostojna-prodaja-oglas-9298632,9298632,Popolnoma opremljeno,brez pripadajočega parkirišča,Menjava za drugo nepremičnino ni možna,"682,40 m²",D (60 - 105 kWh/m²a),111213-174,house,5,,,Samostojna,"1.583,00 m²"
1852,35.000 €,,,,"99,00 m²",,1957.0,Prodam,"Podravska, Poljčane, Ljubično",,,,1990.0,,,Skupna cena,18.04.2022. ob 00:16,do prodaje,5569 -krat,https://www.bolha.com/nepremicnine/prodaja-hisa-samostojna-podravska-poljcane-ljubicno-oglas-9292686,9292686,,brez pripadajočega parkirišča,,"99,00 m²",,PH38622194PV,house,,,"Zidana hiša (beton, opeka)",Samostojna,"1.641,00 m²"
1853,229.000 €,,,,"211,40 m²",,2010.0,Prodam,"Savinjska, Rogaška Slatina, Zgornje Negonje",,,,,"Balkon, Terasa",,Skupna cena,18.04.2022. ob 00:16,do prodaje,1077 -krat,https://www.bolha.com/nepremicnine/rogaska-slatina-zgornje-negonje-hisa-samostojna-prodaja-oglas-9292685,9292685,Popolnoma opremljeno,brez pripadajočega parkirišča,Menjava za drugo nepremičnino ni možna,"340,30 m²",,107194-96,house,8,,,Samostojna,"1.195,00 m²"
1854,340.000 €,,,,"120,00 m²",,1955.0,Prodam,"Podravska, Slovenska Bistrica, Črešnjevec",,,,,,,Skupna cena,16.04.2022. ob 00:16,do prodaje,1385 -krat,https://www.bolha.com/nepremicnine/prodaja-hisa-kmetija-podravska-slovenska-bistrica-cresnjevec-oglas-9281140,9281140,,,,"120,00 m²",,PH38622192SP,house,2,,"Zidana hiša (beton, opeka)",Kmetija,"93.500,00 m²"
1855,550.000 €,,,,,,1930.0,Prodam,"Jugovzhodna Slovenija, Črnomelj, Vrhovci",,,,,,Vrt/dvorišče,Skupna cena,16.04.2022. ob 00:11,do prodaje,967 -krat,https://www.bolha.com/nepremicnine/hisa-dvojcek-oglas-9281128,9281128,,,,,C (35 - 60 kWh/m²a),490191069-100,house,8,,,Dvojček,
1856,380.000 €,,,,"220,00 m²",,1957.0,Prodam,"Osrednjeslovenska, Domžale, Škrjančevo",,,,2016.0,,,Skupna cena,15.04.2022. ob 00:17,do prodaje,870 -krat,https://www.bolha.com/nepremicnine/prodaja-hisa-samostojna-osrednjeslovenska-domzale-skrjancevo-oglas-9275245,9275245,,,,"220,00 m²",,PH01733ZH,house,5,,"Zidana hiša (beton, opeka)",Samostojna,"829,00 m²"
1857,171.000 €,,,,,,1979.0,Prodam,"Savinjska, Laško, Lahomno",,,,2012.0,,,Skupna cena,14.04.2022. ob 22:07,do prodaje,1015 -krat,https://www.bolha.com/nepremicnine/lokacija-hise-lahomno-oglas-9275064,9275064,,,,"154,40 m²",,,house,,,,Samostojna,"6.049,00 m²"
1858,560.000 €,,,,"250,00 m²",,1954.0,Prodam,"Osrednjeslovenska, Ljubljana Moste Polje, Moste",,,,,"Balkon, Terasa",Vrt/dvorišče,Skupna cena,14.04.2022. ob 15:11,do prodaje,554 -krat,https://www.bolha.com/nepremicnine/ljubljana-moste-hisa-dvostanovanjska-prodaja-oglas-9273971,9273971,Delno opremljeno,brez pripadajočega parkirišča,Menjava za drugo nepremičnino ni možna,"250,00 m²",C (35 - 60 kWh/m²a),101231-30,house,,,,Dvostanovanjska,"318,00 m²"
1859,327.000 €,,,,,,2001.0,Prodam,"Obalno-kraška, Kozina, Bač pri Materiji",,,,,Balkon,,Skupna cena,14.04.2022. ob 13:24,do prodaje,798 -krat,https://www.bolha.com/nepremicnine/lokacija-hise-materija-oglas-9273643,9273643,Delno opremljeno,,,"290,00 m²",D (60 - 105 kWh/m²a),1460,house,6,Dvonadstropna,"Zidana hiša (beton, opeka)",Samostojna,"619,00 m²"
1860,129.000 €,,,,"266,00 m²",,1965.0,Prodam,"Savinjska, Slovenske Konjice, Loče",,,,,,,Skupna cena,14.04.2022. ob 09:26,do prodaje,2246 -krat,https://www.bolha.com/nepremicnine/lokacija-hise-loce-266.00-m2-oglas-9272663,9272663,,,,,G (250 do 1000 kWh/m²a) - HR,202129,house,,Dvonadstropna,"Zidana hiša (beton, opeka)",Samostojna,
1861,36.000 €,,,,,,1990.0,Prodam,"Podravska, Juršinci, Juršinci",,,,,,,Skupna cena,14.04.2022. ob 00:14,do prodaje,5422 -krat,https://www.bolha.com/nepremicnine/pocitnisko-hisko-gabrnik-prodamo-oglas-9269972,9269972,,,,,EI ni potrebna (334. člen EZ-1),490321055-111,house,1,,,Samostojna,
1862,76.000 €,,,,,,1953.0,Prodam,"Podravska, Videm pri Ptuju, Videm pri Ptuju",,,,,,,Skupna cena,14.04.2022. ob 00:13,do prodaje,2184 -krat,https://www.bolha.com/nepremicnine/pocitnisko-hisko-majskem-vrhu-prodamo-oglas-9269971,9269971,,,,,EI ni potrebna (334. člen EZ-1),490321055-110,house,2,,,Samostojna,
1863,205.000 €,,,,,,2009.0,Prodam,"Savinjska, Slovenske Konjice, Slovenske Konjice",,,,,,Vrt/dvorišče,Skupna cena,14.04.2022. ob 00:13,do prodaje,1447 -krat,https://www.bolha.com/nepremicnine/hisa-slovenske-konjice-oglas-9269970,9269970,,,,,C (35 - 60 kWh/m²a),490281028-86,house,4,,,Samostojna,
1864,110.000 €,,,,,,1850.0,Prodam,"Obalno-kraška, Koper, Koper",,,,,,,Skupna cena,14.04.2022. ob 00:11,do prodaje,2002 -krat,https://www.bolha.com/nepremicnine/istrska-samostojna-hisa-v-krkavcah-oglas-9269962,9269962,,,,,EI ni potrebna (334. člen EZ-1),490111023-96,house,1,,,Samostojna,
1865,999.000 €,,,,"286,00 m²",,1988.0,Prodam,"Obalno-kraška, Izola, Izola",,,,2010.0,"Balkon, Terasa",Vrt/dvorišče,Skupna cena,13.04.2022. ob 15:10,do prodaje,869 -krat,https://www.bolha.com/nepremicnine/izola-hisa-samostojna-prodaja-oglas-9268439,9268439,Popolnoma opremljeno,6,Menjava za drugo nepremičnino ni možna,"416,00 m²",C (35 - 60 kWh/m²a),106166-265,house,,,,Samostojna,"726,00 m²"
1866,298.000 €,,,,"130,25 m²",,2022.0,Prodam,"Osrednjeslovenska, Mengeš, Dobeno",,,,,"Balkon, Terasa",,Skupna cena,13.04.2022. ob 09:15,do prodaje,1386 -krat,https://www.bolha.com/nepremicnine/lokacija-hise-dobeno-130.25-m2-oglas-9267173,9267173,Nedokončana gradnja,,,"130,25 m²",Merjena EI,,house,3,Visokopritlična,"Zidana hiša (beton, opeka)",Samostojna,"437,00 m²"
